# {"t_start": 1562835804.7867095, "env_id": "HalfCheetah-v2"} 
r,l,t
227.46502,1000,6854.971096
272.933409,1000,6857.571421
298.90775,1000,6860.032039
363.191046,1000,7016.165142
391.401542,1000,7019.117129
181.38122,1000,7021.981055
349.725391,1000,7024.856105
334.520775,1000,7027.843131
330.796247,1000,7030.81596
467.365872,1000,7033.704362
330.896878,1000,7036.648253
421.890589,1000,7039.668747
316.804993,1000,7042.683339
344.479322,1000,7198.406427
384.631366,1000,7200.939735
375.450875,1000,7203.214286
421.669183,1000,7205.670951
329.6773,1000,7208.236712
181.235442,1000,7210.792698
397.514247,1000,7213.320025
400.703278,1000,7215.918197
371.28325,1000,7218.413502
306.294709,1000,7220.712899
321.632696,1000,7373.817068
354.341033,1000,7376.398621
271.537153,1000,7378.855007
426.915414,1000,7381.408078
347.630494,1000,7383.819199
288.969997,1000,7386.327278
432.278971,1000,7388.792852
353.796057,1000,7391.347106
404.41815,1000,7393.923321
375.035731,1000,7396.499163
387.761438,1000,7549.477332
407.126417,1000,7552.061662
265.243068,1000,7554.580735
401.963018,1000,7557.15059
476.497361,1000,7559.570262
250.487377,1000,7562.107766
105.021385,1000,7564.502735
438.764279,1000,7566.916406
461.972996,1000,7569.239278
328.632381,1000,7571.735009
343.982625,1000,7725.138009
334.548073,1000,7727.679739
382.371627,1000,7730.079285
363.377976,1000,7732.577228
467.448708,1000,7734.923686
262.428347,1000,7737.473164
383.736949,1000,7740.048198
467.185502,1000,7742.638033
477.069069,1000,7745.236288
284.631239,1000,7747.768857
453.190607,1000,7900.013114
419.322475,1000,7902.588194
335.913049,1000,7904.96472
310.524463,1000,7907.590627
430.9566,1000,7910.132723
396.547875,1000,7912.739498
423.129123,1000,7915.296535
370.890132,1000,7917.922194
384.699756,1000,7920.384283
399.210616,1000,7922.965737
-117.573789,1000,8075.508667
429.17305,1000,8078.062622
436.815895,1000,8080.564868
298.926539,1000,8083.153375
429.029823,1000,8085.676049
400.288279,1000,8088.179352
455.621695,1000,8090.486448
376.668013,1000,8092.922364
422.910213,1000,8095.338644
380.121668,1000,8097.914049
171.111021,1000,8250.507916
350.926078,1000,8253.10437
396.183887,1000,8255.673257
257.383835,1000,8258.273158
409.562088,1000,8260.774584
378.076446,1000,8263.197826
456.794515,1000,8265.664186
331.590643,1000,8268.284271
365.178721,1000,8270.708173
232.000622,1000,8273.302246
375.27504,1000,8426.216002
243.823923,1000,8428.691368
458.996621,1000,8431.102176
425.790781,1000,8433.688643
323.814147,1000,8436.116686
368.355497,1000,8438.432503
432.801485,1000,8440.781363
438.073154,1000,8443.346276
372.134376,1000,8445.910963
465.529841,1000,8448.491435
425.930636,1000,8601.568108
476.18908,1000,8604.127833
429.229528,1000,8606.696245
383.884699,1000,8609.277797
313.536012,1000,8611.862254
237.525955,1000,8614.429015
365.29752,1000,8616.691828
467.108015,1000,8618.939001
434.08267,1000,8621.2833
431.830714,1000,8623.891739
373.131128,1000,8776.677364
398.902238,1000,8779.134382
453.188956,1000,8781.566299
264.719176,1000,8784.106169
421.705333,1000,8786.546973
285.375133,1000,8789.216021
426.844742,1000,8791.729188
397.197614,1000,8794.267803
431.223041,1000,8796.826677
335.882721,1000,8799.27843
389.91752,1000,8952.421522
335.613662,1000,8954.988666
416.667941,1000,8957.368309
366.158736,1000,8959.962344
403.773276,1000,8962.392592
440.966116,1000,8964.978142
380.418103,1000,8967.529604
346.836291,1000,8970.167301
374.541955,1000,8972.686362
443.738507,1000,8975.241039
364.637955,1000,9127.780022
160.708101,1000,9130.142586
429.76679,1000,9132.77403
395.363682,1000,9135.364989
421.311148,1000,9137.738418
418.76661,1000,9140.354094
474.641995,1000,9142.923177
393.054218,1000,9145.518671
473.763579,1000,9148.069277
446.717223,1000,9150.638267
465.932967,1000,9303.397084
433.216787,1000,9305.906856
509.739842,1000,9308.314415
521.727833,1000,9310.858384
451.910777,1000,9313.440939
460.12867,1000,9315.836833
409.13855,1000,9318.325262
365.877272,1000,9320.803362
448.808337,1000,9323.292663
436.429707,1000,9325.858869
415.526427,1000,9478.59138
440.045507,1000,9480.964925
543.424391,1000,9483.607631
430.955681,1000,9485.997708
385.499981,1000,9488.371453
511.568138,1000,9491.007808
395.479593,1000,9493.554671
449.593626,1000,9496.130273
450.517651,1000,9498.572144
396.965279,1000,9501.031157
582.787204,1000,9654.13494
459.362089,1000,9656.685826
457.592547,1000,9659.244103
436.598369,1000,9661.846871
401.440378,1000,9664.434183
452.747261,1000,9666.924658
290.300986,1000,9669.220448
466.456195,1000,9671.812685
449.020967,1000,9674.387583
471.957797,1000,9676.93079
401.561833,1000,9829.596568
414.229168,1000,9832.166149
497.276298,1000,9834.662942
216.789255,1000,9836.958382
499.404326,1000,9839.47683
454.669412,1000,9842.040401
518.766661,1000,9844.674226
385.083632,1000,9847.234691
573.178993,1000,9849.778485
457.571505,1000,9852.358449
455.06669,1000,10004.961299
516.060306,1000,10007.542678
517.022424,1000,10010.050288
448.469411,1000,10012.594758
391.4014,1000,10015.129429
495.756983,1000,10017.726792
376.58579,1000,10020.239937
373.090522,1000,10022.600208
526.068457,1000,10025.051736
508.173464,1000,10027.639718
467.03349,1000,10180.317542
372.445216,1000,10182.866782
401.397082,1000,10185.480197
527.454551,1000,10188.034743
387.589499,1000,10190.576494
423.193936,1000,10193.043731
416.716383,1000,10195.635536
395.330073,1000,10198.236312
318.838284,1000,10200.805629
526.708409,1000,10203.270953
