# {"t_start": 1562835804.7645226, "env_id": "HalfCheetah-v2"} 
r,l,t
367.711226,1000,7912.761542
341.769775,1000,7915.318684
258.823141,1000,7917.944215
322.440013,1000,7920.406294
400.513165,1000,7922.987642
428.996942,1000,8075.531245
415.962832,1000,8078.084544
406.871164,1000,8080.58709
352.106395,1000,8083.176038
366.912005,1000,8085.69846
392.608794,1000,8088.201493
221.671871,1000,8090.508543
376.336939,1000,8092.944126
337.321843,1000,8095.36074
411.553161,1000,8097.936184
406.940762,1000,8250.530246
280.04135,1000,8253.12651
396.829075,1000,8255.695395
397.220653,1000,8258.295758
273.261582,1000,8260.796558
376.244247,1000,8263.219832
444.354155,1000,8265.68681
263.102237,1000,8268.305857
442.471079,1000,8270.730636
362.407435,1000,8273.324313
319.383419,1000,8426.238073
311.837545,1000,8428.713466
354.815858,1000,8431.124213
443.624781,1000,8433.710722
376.21861,1000,8436.138675
193.304322,1000,8438.454675
463.986529,1000,8440.803307
396.768277,1000,8443.368374
422.585277,1000,8445.932983
393.256516,1000,8448.513445
419.548162,1000,8601.590191
327.601167,1000,8604.15023
350.702881,1000,8606.718347
312.162368,1000,8609.299727
325.366678,1000,8611.884343
351.62264,1000,8614.450934
426.132914,1000,8616.713977
514.116631,1000,8618.960974
431.597515,1000,8621.305013
446.127336,1000,8623.91363
386.671667,1000,8776.699487
452.738253,1000,8779.156434
451.939326,1000,8781.588925
249.127001,1000,8784.128716
483.660121,1000,8786.569622
494.849873,1000,8789.238593
421.226909,1000,8791.751231
371.576942,1000,8794.290442
504.529869,1000,8796.849118
227.241811,1000,8799.300454
266.743856,1000,8952.443484
357.715132,1000,8955.010784
293.846919,1000,8957.38984
501.667975,1000,8959.984419
426.331234,1000,8962.414548
317.820487,1000,8965.000104
387.595525,1000,8967.551707
408.911383,1000,8970.189385
451.709298,1000,8972.708327
439.413487,1000,8975.263321
416.369784,1000,9127.802074
338.542836,1000,9130.164432
465.08285,1000,9132.796057
550.085296,1000,9135.386988
394.102248,1000,9137.760453
395.130029,1000,9140.376049
201.259018,1000,9142.945082
416.819873,1000,9145.540797
331.570473,1000,9148.090749
391.404189,1000,9150.660262
415.958035,1000,9303.419677
322.775112,1000,9305.928853
442.008852,1000,9308.336388
473.624029,1000,9310.880522
503.01553,1000,9313.463119
421.799769,1000,9315.859443
425.143486,1000,9318.347883
493.443169,1000,9320.825462
454.915462,1000,9323.314767
456.125002,1000,9325.880699
287.726553,1000,9478.613237
562.931892,1000,9480.987073
309.319327,1000,9483.629439
252.767147,1000,9486.019686
529.265313,1000,9488.393553
539.286832,1000,9491.029544
483.33518,1000,9493.577108
524.134056,1000,9496.151747
413.833636,1000,9498.594254
415.771276,1000,9501.053056
476.115897,1000,9654.156987
455.323889,1000,9656.70787
350.883748,1000,9659.266737
438.768586,1000,9661.868673
472.018189,1000,9664.456212
473.420528,1000,9666.946525
454.170128,1000,9669.243006
468.053682,1000,9671.834724
506.303973,1000,9674.409757
397.960113,1000,9676.952682
481.881042,1000,9829.618469
504.901914,1000,9832.187988
455.484893,1000,9834.68491
449.068808,1000,9836.980371
446.791363,1000,9839.498725
461.016134,1000,9842.062446
419.369786,1000,9844.696277
515.447614,1000,9847.257267
451.591426,1000,9849.800473
489.767323,1000,9852.380363
491.874711,1000,10004.983447
359.510448,1000,10007.564559
460.822097,1000,10010.072316
528.20677,1000,10012.616832
409.223802,1000,10015.151414
526.485245,1000,10017.748827
443.332103,1000,10020.263282
458.734144,1000,10022.622156
453.174611,1000,10025.07371
469.274914,1000,10027.661766
369.188162,1000,10180.339612
478.324184,1000,10182.889421
423.440405,1000,10185.502315
428.134413,1000,10188.056671
456.159235,1000,10190.598599
479.1634,1000,10193.065622
418.718719,1000,10195.658182
402.619778,1000,10198.258243
514.637851,1000,10200.827563
487.707699,1000,10203.29311
