# {"t_start": 1568008889.3929036, "env_id": "HalfCheetah-v2"} 
r,l,t
979.750785,1000,1593.935996
992.077044,1000,1595.465682
967.513304,1000,1596.867272
1057.924136,1000,1598.327873
995.575955,1000,1599.753292
985.902999,1000,1601.165985
954.797693,1000,1602.616513
993.721052,1000,1604.064891
959.279309,1000,1605.46125
988.774546,1000,1606.864321
968.896361,1000,1608.297181
976.051821,1000,1609.683141
909.277305,1000,1611.128704
1013.958986,1000,1612.570122
886.768905,1000,1613.969107
1006.035848,1000,1615.480362
1030.029579,1000,1616.91158
961.765829,1000,1618.302703
1033.801175,1000,1619.744358
916.455108,1000,1621.175931
987.975315,1000,1622.595239
986.357658,1000,1624.031615
953.127304,1000,1625.45263
1063.075459,1000,1626.865796
1030.535051,1000,1628.291808
898.748493,1000,1629.700393
896.022123,1000,1631.163045
1026.020239,1000,1632.61026
987.185842,1000,1634.054055
965.779808,1000,1635.482726
964.947165,1000,1636.897809
1013.731741,1000,1638.31618
1018.936632,1000,1639.797166
964.396155,1000,1641.23887
1007.641114,1000,1642.624153
1015.507016,1000,1644.061797
990.710814,1000,1645.453534
979.986186,1000,1646.874859
985.211702,1000,1648.328229
994.400176,1000,1649.712339
1007.894765,1000,1651.106854
975.076982,1000,1652.536705
973.968432,1000,1653.945454
1053.664773,1000,1655.346059
990.073186,1000,1656.758018
939.604091,1000,1658.166511
1007.215733,1000,1659.584349
933.57233,1000,1660.999146
1002.82291,1000,1662.425709
1029.067215,1000,1663.867692
971.695728,1000,1665.296921
1066.042437,1000,1666.719802
1038.412883,1000,1668.171376
1001.062147,1000,1669.580884
985.447162,1000,1671.035093
1052.257629,1000,1672.429531
949.171078,1000,1673.882567
1026.48083,1000,1675.330052
1017.054844,1000,1676.726198
1044.864534,1000,1678.140812
1036.54032,1000,1679.564078
990.103967,1000,1680.966396
960.647072,1000,1682.358441
1023.627034,1000,1683.748968
939.535968,1000,1685.177731
999.920172,1000,1686.569461
975.811576,1000,1688.038689
1029.02451,1000,1689.452305
1043.752615,1000,1690.899366
1043.716868,1000,1692.301723
1013.66517,1000,1693.694201
971.180215,1000,1695.092637
996.635707,1000,1696.519559
891.510599,1000,1697.956919
984.15322,1000,1699.382313
895.992642,1000,1700.838801
1083.838413,1000,1702.231968
1033.18715,1000,1703.658973
1089.409655,1000,1705.072845
962.052845,1000,1706.575737
1027.342533,1000,1708.042558
913.846761,1000,1709.480966
960.373117,1000,1710.971556
1017.97505,1000,1712.370417
1092.269475,1000,1713.817607
1029.828113,1000,1715.20753
1055.08012,1000,1716.639269
1050.838588,1000,1718.030454
1071.861498,1000,1719.462021
987.874314,1000,1720.917096
949.964495,1000,1722.406867
925.490768,1000,1723.839652
996.012491,1000,1725.326527
1004.695371,1000,1726.773573
1003.148328,1000,1728.23358
1054.120949,1000,1729.663158
1037.750936,1000,1731.102218
1013.230531,1000,1732.592362
998.725964,1000,1734.037078
991.456147,1000,1735.463747
1084.849697,1000,1736.894184
1076.602402,1000,1738.335115
969.050247,1000,1739.732836
985.352298,1000,1741.203468
1059.369849,1000,1742.658291
1068.912086,1000,1744.110736
1037.064369,1000,1745.498861
997.790865,1000,1746.924329
971.681083,1000,1748.336256
1066.282843,1000,1749.788162
1067.391884,1000,1751.215646
1047.921499,1000,1752.668711
952.638721,1000,1754.14908
1048.790078,1000,1755.68712
999.647613,1000,1757.112488
1020.998408,1000,1758.555084
1086.68858,1000,1760.059333
1035.016559,1000,1761.526171
1035.455902,1000,1762.967592
1055.353059,1000,1764.38689
1057.401712,1000,1766.080938
1054.621118,1000,1767.504493
996.007012,1000,1768.966941
932.617585,1000,1770.576302
1064.324245,1000,1772.011711
1017.739024,1000,1773.431502
1006.173187,1000,1774.86337
1000.766784,1000,1776.304609
1044.534556,1000,1777.694447
1029.087258,1000,1779.174366
934.003225,1000,1780.582013
